,apply,species,genus
1598,"['MYCSD_F5Z1C3' 'LEIXX_Q6ADN3' 'RARFA_A0A542ZX59' 'CLAMS_B0REB0'
 'CELCE_A0A1X7DL53' 'LENAE_A0A0F0GG49' 'ARTGL_A0A2S3ZYS0' 'CORP2_D9QCA7'
 'PAEAT_A1R2L7' 'PSEPM_F0MAX1' 'MYCAS_A0A1A3NG21' 'AMYME_A0A076MZD5'
 'NOCAS_U5EIS9' 'RHOJR_Q0S778' 'NOCSJ_A1SCZ7' 'PSETH_A0A1M6UZ05'
 'SACVD_C7MQS8' 'FRAAA_Q0RPU4' 'GEOOG_D2S6T3' 'XYLCX_D1BWX8'
 'ACTS5_G8S9P9' 'MYCVN_A0A5S9MPP6' 'MICM1_F4F1Q0' 'STRCO_Q9KZY2'
 'ACIA4_K7S1D8' 'PARDN_E6K1M8' 'STRRD_D2B208' 'NOCAA_J7L2D6'
 'THECD_D1ACP7' 'KIBAR_A0A1W2FW70' 'NOCSI_A0A0A1DGK2' 'TSUPD_D5UXV8'
 'KITSK_E4N6U3' 'SACES_K0KDX7' 'STRJI_A0A1H7RXQ7' 'ISOV2_F6FWR8'
 'STANL_D3Q663' 'SEGRD_D6ZAD9' 'MICPN_F5XFS7' 'MICTS_E8NF94'
 'KINRD_A6W7E6' 'BLASD_H6RSF5' 'ACTMD_C6WIX3' 'CATAD_C7Q483'
 'JONDD_C7R362' 'INTC7_E6SBC0' 'ACIFD_C7LZH5' 'HOYSD_F6EKG2'
 'THEFY_Q47L80' 'SLAES_D0WJG0' 'EGGLE_C8WMD3' 'CRYCD_C7MNR3']","['MYCSD', 'LEIXX', 'RARFA', 'CLAMS', 'CELCE', 'LENAE', 'ARTGL', 'CORP2', 'PAEAT', 'PSEPM', 'MYCAS', 'AMYME', 'NOCAS', 'RHOJR', 'NOCSJ', 'PSETH', 'SACVD', 'FRAAA', 'GEOOG', 'XYLCX', 'ACTS5', 'MYCVN', 'MICM1', 'STRCO', 'ACIA4', 'PARDN', 'STRRD', 'NOCAA', 'THECD', 'KIBAR', 'NOCSI', 'TSUPD', 'KITSK', 'SACES', 'STRJI', 'ISOV2', 'STANL', 'SEGRD', 'MICPN', 'MICTS', 'KINRD', 'BLASD', 'ACTMD', 'CATAD', 'JONDD', 'INTC7', 'ACIFD', 'HOYSD', 'THEFY', 'SLAES', 'EGGLE', 'CRYCD']","['1073531', '110932', '13242', '1573', '157920', '165301', '1663', '1716', '1742992', '1742993', '1763', '1813', '1817', '1827', '1839', '1847', '1851', '1854', '1860', '186188', '1865', '1866885', '1873', '1883', '1912215', '196082', '2000', '2013', '2019', '2029', '2044', '2060', '2063', '2071', '228398', '254250', '283810', '286801', '29404', '33882', '33981', '38501', '40566', '414878', '43673', '53357', '53634', '697025', '83677', '84108', '84111', '84162']"
1599,"['MICLC_C5CC26' 'THEBD_D6Y8F1' 'LENAE_A0A0F0GKS8' 'ARTS2_A0JZ23'
 'BIFBI_I3WI53' 'GLUAR_E1VYR7' 'PSEPM_F0M9U3' 'MYCSK_A1U9R1'
 'AMYMS_G0FWZ0' 'NOCAS_U5EH28' 'RHOSX_A0A0D8HQQ4' 'NOCSJ_A1SCW6'
 'PSEUX_F4CTK1' 'MYCCU_A0A0J6WCJ6' 'STRCL_E2PYF6' 'STRRD_D2B465'
 'STRHI_A0A1M5CIV0' 'THECD_D1A6L4' 'GORB4_D0LDY2' 'KITGR_A0A0D0N2J6'
 'SACSY_A0A5Q0H7G4' 'ACIC1_A0LSF0' 'MICPN_F5XGE4' 'MICTS_E8N6G4'
 'CATAD_C7QJI8' 'RUBXD_Q1ARU8' 'HOYSD_F6EJT6' 'THEFY_Q47T11'
 'BEUC1_C5BY53']","['MICLC', 'THEBD', 'LENAE', 'ARTS2', 'BIFBI', 'GLUAR', 'PSEPM', 'MYCSK', 'AMYMS', 'NOCAS', 'RHOSX', 'NOCSJ', 'PSEUX', 'MYCCU', 'STRCL', 'STRRD', 'STRHI', 'THECD', 'GORB4', 'KITGR', 'SACSY', 'ACIC1', 'MICPN', 'MICTS', 'CATAD', 'RUBXD', 'HOYSD', 'THEFY', 'BEUC1']","['1269', '147067', '165301', '1663', '1678', '1742989', '1742993', '1763', '1813', '1817', '1827', '1839', '1847', '1866885', '1883', '2000', '2016', '2019', '2053', '2063', '2071', '28048', '29404', '33882', '414878', '42255', '697025', '83677', '84756']"
1600,"['ARTGL_A0A2S3ZRK7' 'BIFA0_B8DWU1' 'SALTO_A4X2P4' 'PSEPM_F0M9C7'
 'FRAAA_Q0RP99' 'GEOOG_D2S481' 'STRNV_V6JTZ0' 'CONWI_D3F9I4'
 'SCAIO_W5IGN4' 'KITSK_E4N7J6' 'CORGP_F2N8N7' 'KINRD_A6WEU6'
 'BLASD_H6RVN1' 'NAKMY_C8XHX1' 'SLAHD_C7N529']","['ARTGL', 'BIFA0', 'SALTO', 'PSEPM', 'FRAAA', 'GEOOG', 'STRNV', 'CONWI', 'SCAIO', 'KITSK', 'CORGP', 'KINRD', 'BLASD', 'NAKMY', 'SLAHD']","['1663', '1678', '168694', '1742993', '1854', '1860', '1883', '191494', '196081', '2063', '33870', '33981', '38501', '53460', '84108']"
1601,"['LEIXX_Q6ACG4' 'MICLC_C5C927' 'OLSUV_E1QYQ0' 'THEBD_D6YAE1'
 'LENAE_A0A0F0H6F2' 'BIFLO_Q8G6S1' 'BRELN_A0A0B9AYC4' 'CORGL_Q8NMN5'
 'GLUAR_E1VT67' 'PAEAT_A1R3A3' 'KRIFD_D2PQJ4' 'SACEN_A4FMN0'
 'FRAAA_Q0RG98' 'GEOOG_D2SHD8' 'ACTTI_A0A561WBT2' 'MYCHD_K5B7W7'
 'MICAI_D9T089' 'STRC3_S5UQT7' 'ACIA4_K7SL05' 'CUTAK_Q6A7Q2'
 'CONWI_D3F8V0' 'GORPV_H6MUD8' 'ISOV2_F6FU26' 'SEGRD_D6Z7I4'
 'ROTMD_D2NRA1' 'CORGP_F2N967' 'MICTS_E8NGQ0' 'INTC7_E6SEG8'
 'ACIFD_C7LZT1' 'KOCRD_B2GH66' 'HOYSD_F6EHM5' 'THEFY_Q47KN8'
 'SLAES_D0WIN5' 'EEGSY_F7UZB6' 'CRYCD_C7MN74']","['LEIXX', 'MICLC', 'OLSUV', 'THEBD', 'LENAE', 'BIFLO', 'BRELN', 'CORGL', 'GLUAR', 'PAEAT', 'KRIFD', 'SACEN', 'FRAAA', 'GEOOG', 'ACTTI', 'MYCHD', 'MICAI', 'STRC3', 'ACIA4', 'CUTAK', 'CONWI', 'GORPV', 'ISOV2', 'SEGRD', 'ROTMD', 'CORGP', 'MICTS', 'INTC7', 'ACIFD', 'KOCRD', 'HOYSD', 'THEFY', 'SLAES', 'EEGSY', 'CRYCD']","['110932', '1269', '133925', '147067', '165301', '1678', '1696', '1716', '1742989', '1742992', '182639', '1835', '1854', '1860', '1865', '1866885', '1873', '1883', '1912215', '1912216', '191494', '2053', '254250', '286801', '32207', '33870', '33882', '53357', '53634', '57493', '697025', '83677', '84108', '84111', '84162']"
1602,"['LEIAQ_U2RX89' 'CLAMS_B0RFJ8' 'ARTGO_H0QLI2' 'BIFLO_Q8G707'
 'SALTO_A4X146' 'CORK4_C4LHG9' 'GLUAR_E1VZX1' 'PAEAT_A1R3E5'
 'PSEPM_F0M197' 'MICM1_F4F4M4' 'STRSO_A0A4P6TUK6' 'CUTAK_Q6A807'
 'TSUPD_D5UP44' 'ISOV2_F6FVM7' 'MICPN_F5XLW6' 'MICTS_E8N9H3'
 'KINRD_A6W938' 'ACIFD_C7M0S4' 'KOCRD_B2GK79']","['LEIAQ', 'CLAMS', 'ARTGO', 'BIFLO', 'SALTO', 'CORK4', 'GLUAR', 'PAEAT', 'PSEPM', 'MICM1', 'STRSO', 'CUTAK', 'TSUPD', 'ISOV2', 'MICPN', 'MICTS', 'KINRD', 'ACIFD', 'KOCRD']","['110932', '1573', '1663', '1678', '168694', '1716', '1742989', '1742992', '1742993', '1873', '1883', '1912216', '2060', '254250', '29404', '33882', '33981', '53634', '57493']"
1603,"['MYCSD_F5YUM4' 'LEIAQ_U2TB97' 'RARFA_A0A542ZA69' 'CELCE_A0A1X7DK11'
 'RENSM_A9WVD9' 'ARTS2_A0JXH5' 'BIFBI_I3WHU8' 'BRELN_A0A0B9A1T7'
 'CELGA_F8A2Q9' 'CORST_A0A376G9F8' 'PSEPM_F0M381' 'MYCMM_B2HT14'
 'NOCFA_Q5YP11' 'PSEAH_A0A1Y2N982' 'FRASN_A8KZ21' 'XYLCX_D1BT18'
 'MYCT3_G7CCP3' 'MICOL_A0A562HUY0' 'STRSO_A0A4P6U5J0' 'CONWI_D3F172'
 'STRRD_D2BAS9' 'NOCDD_D7AZF4' 'KIBAR_A0A1W2FCA8' 'TROWT_Q83GT4'
 'MOBCV_D6ZJ42' 'GORPV_H6MV59' 'KITAU_A0A1E7NFE1' 'SACES_K0K3N9'
 'ISOV2_F6FQR7' 'GARVA_I4M873' 'ACIC1_A0LVN5' 'STANL_D3QAQ0'
 'MICPN_F5XFQ3' 'ROTMD_D2NQ25' 'KINRD_A6W6I6' 'ACTMD_C6W7X3'
 'BRAFD_C7MG29' 'JONDD_C7QYL6' 'KOCRD_B2GHG2' 'SANKS_D1BI57'
 'HOYSD_F6EJL2' 'BEUC1_C5BVR4']","['MYCSD', 'LEIAQ', 'RARFA', 'CELCE', 'RENSM', 'ARTS2', 'BIFBI', 'BRELN', 'CELGA', 'CORST', 'PSEPM', 'MYCMM', 'NOCFA', 'PSEAH', 'FRASN', 'XYLCX', 'MYCT3', 'MICOL', 'STRSO', 'CONWI', 'STRRD', 'NOCDD', 'KIBAR', 'TROWT', 'MOBCV', 'GORPV', 'KITAU', 'SACES', 'ISOV2', 'GARVA', 'ACIC1', 'STANL', 'MICPN', 'ROTMD', 'KINRD', 'ACTMD', 'BRAFD', 'JONDD', 'KOCRD', 'SANKS', 'HOYSD', 'BEUC1']","['1073531', '110932', '13242', '157920', '1645', '1663', '1678', '1696', '1707', '1716', '1742993', '1763', '1817', '1847', '1854', '186188', '1866885', '1873', '1883', '191494', '2000', '2013', '2029', '2038', '2050', '2053', '2063', '2071', '254250', '2701', '28048', '283810', '29404', '32207', '33981', '40566', '43668', '43673', '57493', '60919', '697025', '84756']"
1604,"['MYCSD_F5Z0K4' 'LEIAQ_U2R2A5' 'MICLC_C5CC84' 'OLSUV_E1R084'
 'THEBD_D6Y4F4' 'CLAMS_B0RAW0' 'RENSM_A9WNJ0' 'LENAE_A0A0F0HH64'
 'ARTS2_A0JZB7' 'CELFN_D5UL87' 'COREF_Q8FMN0' 'GLUAR_E1VY92'
 'MYCTU_I6X9V3' 'AMYMS_G0FRT4' 'NOCAS_U5E8T7' 'RHOJR_Q0S756'
 'SACEN_A4FQE7' 'NOCSJ_A1SPL2' 'PSEUX_F4CY46' 'FRACC_Q2JFT9'
 'GEOOG_D2S4M3' 'ACTTI_A0A561WQ80' 'MYCAG_A0A2A7MX49' 'MICEC_A0A1C4X0L9'
 'STRC3_S5UX83' 'ACIA4_K7SMT6' 'CONWI_D3F1M2' 'NOCDD_D7AW71'
 'STRHI_A0A1M4U7Q7' 'KIBAR_A0A1Y5XJQ9' 'NOCSI_A0A0A1DNC2' 'GORPV_H6MSV9'
 'TSUPD_D5UXR3' 'KITGR_A0A0D0PKY7' 'ISOV2_F6FU17' 'STANL_D3PY10'
 'SEGRD_D6ZEK6' 'MICPN_F5XF29' 'ROTMD_D2NRH7' 'KINRD_A6W6D3'
 'ACTMD_C6WPT2' 'BRAFD_C7MGB7' 'NAKMY_C8XB16' 'ACIFD_C7LZ77'
 'KOCRD_B2GIH4' 'SANKS_D1BKI2' 'ILUCY_A0A6C7E767' 'HOYSD_F6EKI6'
 'THEFY_Q47KW6' 'SLAHD_C7N2J2']","['MYCSD', 'LEIAQ', 'MICLC', 'OLSUV', 'THEBD', 'CLAMS', 'RENSM', 'LENAE', 'ARTS2', 'CELFN', 'COREF', 'GLUAR', 'MYCTU', 'AMYMS', 'NOCAS', 'RHOJR', 'SACEN', 'NOCSJ', 'PSEUX', 'FRACC', 'GEOOG', 'ACTTI', 'MYCAG', 'MICEC', 'STRC3', 'ACIA4', 'CONWI', 'NOCDD', 'STRHI', 'KIBAR', 'NOCSI', 'GORPV', 'TSUPD', 'KITGR', 'ISOV2', 'STANL', 'SEGRD', 'MICPN', 'ROTMD', 'KINRD', 'ACTMD', 'BRAFD', 'NAKMY', 'ACIFD', 'KOCRD', 'SANKS', 'ILUCY', 'HOYSD', 'THEFY', 'SLAHD']","['1073531', '110932', '1269', '133925', '147067', '1573', '1645', '165301', '1663', '1707', '1716', '1742989', '1763', '1813', '1817', '1827', '1835', '1839', '1847', '1854', '1860', '1865', '1866885', '1873', '1883', '1912215', '191494', '2013', '2016', '2029', '2044', '2053', '2060', '2063', '254250', '283810', '286801', '29404', '32207', '33981', '40566', '43668', '53460', '53634', '57493', '60919', '682522', '697025', '83677', '84108']"
1605,"['MYCSD_F5YW65' 'LEIXX_MIAB' 'RARFA_A0A542ZW97' 'OLSUV_E1R0C1'
 'THEBD_D6Y829' 'CLAMS_MIAB' 'CELCE_A0A1X7EGE6' 'RENSM_MIAB'
 'LENAE_A0A0F0HHR4' 'ARTS2_MIAB' 'BIFA0_B8DT90' 'SALTO_MIAB'
 'CELFA_F4H775' 'CORRG_F8DY01' 'GLUAR_E1VUL0' 'PSEPM_F0M823'
 'PROFC_D7GE66' 'MYCXE_I0RZP2' 'AMYMS_G0G6A7' 'NOCCG_H6R3W3'
 'KRIFD_D2PZD4' 'RHOJR_MIAB' 'SACSN_A0A2N3XX03' 'NOCSJ_MIAB'
 'PSEUX_F4CPT6' 'SACVD_C7MVC1' 'FRASN_MIAB' 'GEOOG_D2SDR4' 'XYLCX_D1C090'
 'ACTUT_A0A0A6UAM9' 'MYCHD_K5BFQ0' 'MICM1_F4FCT9' 'STRHJ_H2K0R7'
 'ACIA4_K7S444' 'CUTAC_W4UEU5' 'STRRD_D2AZG2' 'NOCDD_D7AYD3'
 'STRHI_A0A1M5B8T7' 'THECD_D1AAB1' 'KIBAR_A0A1Y5Y121' 'TROWT_MIAB'
 'NOCSI_A0A0A1DLU4' 'GORPV_H6MZ03' 'TSUPD_D5UMD1' 'KITSK_E4NI15'
 'SACSY_A0A5Q0GV43' 'ISOV2_F6FSF4' 'ARCHD_D7BN86' 'STANL_D3Q285'
 'SEGRD_D6ZEP0' 'MICPN_F5XDW5' 'ROTMD_D2NNR4' 'CORGP_F2N7Q2'
 'MICTS_E8N9L9' 'KINRD_MIAB' 'BLASD_H6RVQ5' 'ACTMD_C6WAC8' 'CATAD_C7QBG1'
 'RUBXD_Q1AW39' 'BRAFD_C7MBD0' 'JONDD_C7R3G4' 'INTC7_E6SDM4'
 'NAKMY_C8XHH5' 'KOCRD_MIAB' 'SANKS_D1BJ38' 'HOYSD_F6EKM3' 'THEFY_MIAB'
 'SLAES_D0WEN9' 'EEGSY_F7V1E1' 'CRYCD_C7MNI0' 'BEUC1_C5BWM6']","['MYCSD', 'LEIXX', 'RARFA', 'OLSUV', 'THEBD', 'CLAMS', 'CELCE', 'RENSM', 'LENAE', 'ARTS2', 'BIFA0', 'SALTO', 'CELFA', 'CORRG', 'GLUAR', 'PSEPM', 'PROFC', 'MYCXE', 'AMYMS', 'NOCCG', 'KRIFD', 'RHOJR', 'SACSN', 'NOCSJ', 'PSEUX', 'SACVD', 'FRASN', 'GEOOG', 'XYLCX', 'ACTUT', 'MYCHD', 'MICM1', 'STRHJ', 'ACIA4', 'CUTAC', 'STRRD', 'NOCDD', 'STRHI', 'THECD', 'KIBAR', 'TROWT', 'NOCSI', 'GORPV', 'TSUPD', 'KITSK', 'SACSY', 'ISOV2', 'ARCHD', 'STANL', 'SEGRD', 'MICPN', 'ROTMD', 'CORGP', 'MICTS', 'KINRD', 'BLASD', 'ACTMD', 'CATAD', 'RUBXD', 'BRAFD', 'JONDD', 'INTC7', 'NAKMY', 'KOCRD', 'SANKS', 'HOYSD', 'THEFY', 'SLAES', 'EEGSY', 'CRYCD', 'BEUC1']","['1073531', '110932', '13242', '133925', '147067', '1573', '157920', '1645', '165301', '1663', '1678', '168694', '1707', '1716', '1742989', '1742993', '1743', '1763', '1813', '1817', '182639', '1827', '1835', '1839', '1847', '1851', '1854', '1860', '186188', '1865', '1866885', '1873', '1883', '1912215', '1912216', '2000', '2013', '2016', '2019', '2029', '2038', '2044', '2053', '2060', '2063', '2071', '254250', '28263', '283810', '286801', '29404', '32207', '33870', '33882', '33981', '38501', '40566', '414878', '42255', '43668', '43673', '53357', '53460', '57493', '60919', '697025', '83677', '84108', '84111', '84162', '84756']"
1606,"['LEIXX_Q6AFS1' 'RARFA_A0A542ZV24' 'BIFLO_Q8G6M1' 'SALTO_A4XBX1'
 'CELFN_D5UEZ1' 'CORFL_A0A1L7CJ50' 'PROFC_D7GI87' 'MYCUL_X8F9A9'
 'KRIFD_D2PKX9' 'NOCSJ_A1SHK2' 'GEOOG_D2SC33' 'XYLCX_D1BSW9'
 'ACTUT_A0A0A6UKN8' 'MICAI_D9T1R9' 'STRBB_D7CEU5' 'SCAIO_W5IHZ4'
 'PARDN_E6JZD7' 'TROWT_Q83GB7' 'STRJI_A0A1H7SQX4' 'GARVA_I4MAX5'
 'ACIC1_A0LWG9' 'ARCHD_D7BKI8' 'CORGP_F2N7B9' 'BLASD_H6RW48'
 'JONDD_C7R2U1' 'INTC7_E6SDV3' 'NAKMY_C8XJE7' 'ACIFD_C7M1Z8'
 'KOCRD_B2GHD0' 'SANKS_D1BH69' 'THEFY_Q47RT0' 'CRYCD_C7MNM9'
 'BEUC1_C5C472']","['LEIXX', 'RARFA', 'BIFLO', 'SALTO', 'CELFN', 'CORFL', 'PROFC', 'MYCUL', 'KRIFD', 'NOCSJ', 'GEOOG', 'XYLCX', 'ACTUT', 'MICAI', 'STRBB', 'SCAIO', 'PARDN', 'TROWT', 'STRJI', 'GARVA', 'ACIC1', 'ARCHD', 'CORGP', 'BLASD', 'JONDD', 'INTC7', 'NAKMY', 'ACIFD', 'KOCRD', 'SANKS', 'THEFY', 'CRYCD', 'BEUC1']","['110932', '13242', '1678', '168694', '1707', '1716', '1743', '1763', '182639', '1839', '1860', '186188', '1865', '1873', '1883', '196081', '196082', '2038', '228398', '2701', '28048', '28263', '33870', '38501', '43673', '53357', '53460', '53634', '57493', '60919', '83677', '84162', '84756']"
1607,"['MYCSD_F5YWK5' 'MICLC_C5CA61' 'RARFA_A0A542ZX79' 'LENAE_A0A0F0GHS3'
 'ARTGO_H0QRL8' 'CORRG_F8DZA2' 'GLUAR_E1VV13' 'PAEAT_A1R7X1'
 'PSEPM_F0M6N0' 'PROFC_D7GDE3' 'MYCMM_B2HR80' 'AMYMS_G0G5A3'
 'RHOJR_Q0SGN2' 'SACEN_A4FN46' 'PSETH_A0A1M6QCB0' 'SACVD_C7MX58'
 'FRAIE_E3IXH8' 'GEOOG_D2SET1' 'ACTM4_I0H226' 'MYCHD_K5BAV4'
 'MICS3_C4RH45' 'STRLA_A0A2K8PCL4' 'GORB4_D0L9G7' 'SACSY_A0A5Q0H9X4'
 'STRJI_A0A1H7YVJ7' 'BLASD_H6RJ23' 'CATAD_C7Q1Q2' 'JONDD_C7QZD7'
 'INTC7_E6S6H2' 'SANKS_D1BCT2' 'HOYSD_F6EQU9']","['MYCSD', 'MICLC', 'RARFA', 'LENAE', 'ARTGO', 'CORRG', 'GLUAR', 'PAEAT', 'PSEPM', 'PROFC', 'MYCMM', 'AMYMS', 'RHOJR', 'SACEN', 'PSETH', 'SACVD', 'FRAIE', 'GEOOG', 'ACTM4', 'MYCHD', 'MICS3', 'STRLA', 'GORB4', 'SACSY', 'STRJI', 'BLASD', 'CATAD', 'JONDD', 'INTC7', 'SANKS', 'HOYSD']","['1073531', '1269', '13242', '165301', '1663', '1716', '1742989', '1742992', '1742993', '1743', '1763', '1813', '1827', '1835', '1847', '1851', '1854', '1860', '1865', '1866885', '1873', '1883', '2053', '2071', '228398', '38501', '414878', '43673', '53357', '60919', '697025']"
1608,"['CLAMS_B0RI01' 'CELCE_A0A1X7ESM5' 'ARTGL_A0A2S3ZWF1' 'CELFN_D5UJP0'
 'GLUAR_E1VZM1' 'PSEPM_F0M3V8' 'MYCMM_B2HPU2' 'NOCCG_H6R491'
 'RHOSX_A0A0D8HV88' 'NOCSJ_A1SH66' 'PSETH_A0A1M6Q1C5' 'ACTTI_A0A561VSH1'
 'MYCS2_A0QQG5' 'MICAI_D9T1Y5' 'STREK_G2NDC2' 'CONWI_D3FCT5'
 'NOCAA_J7LAK1' 'NOCSI_A0A0A1DT66' 'GORPV_H6MR17' 'TSUPD_D5UU56'
 'KITGR_A0A0D0PXV9' 'SACES_K0K071' 'ACIC1_A0LVE3' 'STANL_D3Q650'
 'SEGRD_D6Z7S2' 'MICTS_E8N6Y7' 'CATAD_C7QEA9' 'RUBXD_Q1AZT2'
 'INTC7_E6S7U0' 'NAKMY_C8XK04' 'ACIFD_C7M0H9' 'KOCRD_B2GHX6'
 'ILUCY_A0A6C7EBF4' 'HOYSD_F6EM16']","['CLAMS', 'CELCE', 'ARTGL', 'CELFN', 'GLUAR', 'PSEPM', 'MYCMM', 'NOCCG', 'RHOSX', 'NOCSJ', 'PSETH', 'ACTTI', 'MYCS2', 'MICAI', 'STREK', 'CONWI', 'NOCAA', 'NOCSI', 'GORPV', 'TSUPD', 'KITGR', 'SACES', 'ACIC1', 'STANL', 'SEGRD', 'MICTS', 'CATAD', 'RUBXD', 'INTC7', 'NAKMY', 'ACIFD', 'KOCRD', 'ILUCY', 'HOYSD']","['1573', '157920', '1663', '1707', '1742989', '1742993', '1763', '1817', '1827', '1839', '1847', '1865', '1866885', '1873', '1883', '191494', '2013', '2044', '2053', '2060', '2063', '2071', '28048', '283810', '286801', '33882', '414878', '42255', '53357', '53460', '53634', '57493', '682522', '697025']"
1609,"['MYCSD_F5Z1V3' 'CELGA_F8A491' 'GLUAR_E1VV34' 'MYCXE_I0S1X7'
 'NOCFA_Q5YS88' 'KRIFD_D2Q0D5' 'RHOSX_A0A0D8HTN6' 'PSETH_A0A1M6QAT6'
 'ACTM4_I0HHB2' 'MYCNE_V5XDA6' 'MICOL_A0A562I6G8' 'STRJU_A0A646KFX8'
 'CONWI_D3F3W4' 'STRRD_D2B9S7' 'NOCAA_J7L0R8' 'NOCSI_A0A0A1DSZ6'
 'KITGR_A0A0D0PMT5' 'STRJI_A0A1H7SNQ4' 'ISOV2_F6FRG2' 'STANL_D3PZV5'
 'INTC7_E6SA31' 'THEFY_Q47RC4' 'SLAHD_C7N453']","['MYCSD', 'CELGA', 'GLUAR', 'MYCXE', 'NOCFA', 'KRIFD', 'RHOSX', 'PSETH', 'ACTM4', 'MYCNE', 'MICOL', 'STRJU', 'CONWI', 'STRRD', 'NOCAA', 'NOCSI', 'KITGR', 'STRJI', 'ISOV2', 'STANL', 'INTC7', 'THEFY', 'SLAHD']","['1073531', '1707', '1742989', '1763', '1817', '182639', '1827', '1847', '1865', '1866885', '1873', '1883', '191494', '2000', '2013', '2044', '2063', '228398', '254250', '283810', '53357', '83677', '84108']"
1610,"['BRELN_A0A0B8ZXD3' 'CELFA_F4H290' 'MYCCE_A0A1X1RUG5' 'AMYMS_G0FRX6'
 'KRIFD_D2Q479' 'SACSN_A0A2N3XVQ7' 'PSETH_A0A1M6SK77' 'SACVD_C7MWV5'
 'FRASN_A8L7J9' 'ACTUT_A0A0A6UWR0' 'MYCS2_A0QNS4' 'MICM1_F4F853'
 'STRHJ_H2JZW0' 'CONWI_D3F2E2' 'NOCDD_D7AV26' 'THECD_D1AEI4'
 'KIBAR_A0A1Y5XKC9' 'GORB4_D0L4K8' 'SACES_K0K141' 'ISOV2_F6FUX9'
 'MICPN_F5XK92' 'MICTS_E8NEA0' 'KINRD_A6W7B8' 'BLASD_H6RJE6'
 'CATAD_C7QK31' 'HOYSD_F6EEQ1']","['BRELN', 'CELFA', 'MYCCE', 'AMYMS', 'KRIFD', 'SACSN', 'PSETH', 'SACVD', 'FRASN', 'ACTUT', 'MYCS2', 'MICM1', 'STRHJ', 'CONWI', 'NOCDD', 'THECD', 'KIBAR', 'GORB4', 'SACES', 'ISOV2', 'MICPN', 'MICTS', 'KINRD', 'BLASD', 'CATAD', 'HOYSD']","['1696', '1707', '1763', '1813', '182639', '1835', '1847', '1851', '1854', '1865', '1866885', '1873', '1883', '191494', '2013', '2019', '2029', '2053', '2071', '254250', '29404', '33882', '33981', '38501', '414878', '697025']"
1611,"['MYCSD_F5Z133' 'LEIAQ_U2T2S1' 'MICLC_C5CA59' 'THEBD_D6Y7G9'
 'CLAMS_B0RHQ9' 'RENSM_A9WPG8' 'LENAE_A0A0F0GQ14' 'ARTS2_A0JYN3'
 'SALTO_A4X1W8' 'CELGA_F8A291' 'CORDI_Q6NJB7' 'PAEAT_A1R8A7'
 'PSEPM_F0M894' 'PROFC_D7GF43' 'MYCAV_X8B1A2' 'AMYME_A0A076MK69'
 'NOCFA_Q5YQX3' 'KRIFD_D2PLB2' 'RHOSX_A0A0D8HQR9' 'SACSN_A0A2N3XV00'
 'NOCSJ_A1SGQ3' 'PSEAH_A0A1Y2N4R7' 'SACVD_C7MVM7' 'FRACC_Q2J6D9'
 'GEOOG_D2SFF5' 'XYLCX_D1BRZ8' 'ACTUT_A0A0A6UCS5' 'MYCNE_V5XB84'
 'MICS3_C4RBV8' 'STRLA_A0A2K8PCZ9' 'STRRD_D2B0L8' 'NOCAA_J7L7Y3'
 'STRHI_A0A1M5J7U5' 'THECD_D1ACY4' 'KIBAR_A0A1W2F2U8' 'NOCSI_A0A0A1DND2'
 'GORB4_D0LF08' 'TSUPD_D5UVG5' 'KITAU_A0A1E7N5P9' 'SACES_K0JVM6'
 'STRJI_A0A1H7G027' 'ACIC1_A0LVT9' 'STANL_D3Q6J3' 'SEGRD_D6ZDL4'
 'MICPN_F5XLE0' 'ROTMD_D2NRK5' 'KINRD_A6W9A4' 'BLASD_H6RK43'
 'ACTMD_C6WM60' 'CATAD_C7QE51' 'RUBXD_Q1AY17' 'INTC7_E6S7X0'
 'NAKMY_C8XJ52' 'KOCRD_B2GH34' 'HOYSD_F6EFT7' 'THEFY_Q47SK9'
 'BEUC1_C5C438']","['MYCSD', 'LEIAQ', 'MICLC', 'THEBD', 'CLAMS', 'RENSM', 'LENAE', 'ARTS2', 'SALTO', 'CELGA', 'CORDI', 'PAEAT', 'PSEPM', 'PROFC', 'MYCAV', 'AMYME', 'NOCFA', 'KRIFD', 'RHOSX', 'SACSN', 'NOCSJ', 'PSEAH', 'SACVD', 'FRACC', 'GEOOG', 'XYLCX', 'ACTUT', 'MYCNE', 'MICS3', 'STRLA', 'STRRD', 'NOCAA', 'STRHI', 'THECD', 'KIBAR', 'NOCSI', 'GORB4', 'TSUPD', 'KITAU', 'SACES', 'STRJI', 'ACIC1', 'STANL', 'SEGRD', 'MICPN', 'ROTMD', 'KINRD', 'BLASD', 'ACTMD', 'CATAD', 'RUBXD', 'INTC7', 'NAKMY', 'KOCRD', 'HOYSD', 'THEFY', 'BEUC1']","['1073531', '110932', '1269', '147067', '1573', '1645', '165301', '1663', '168694', '1707', '1716', '1742992', '1742993', '1743', '1763', '1813', '1817', '182639', '1827', '1835', '1839', '1847', '1851', '1854', '1860', '186188', '1865', '1866885', '1873', '1883', '2000', '2013', '2016', '2019', '2029', '2044', '2053', '2060', '2063', '2071', '228398', '28048', '283810', '286801', '29404', '32207', '33981', '38501', '40566', '414878', '42255', '53357', '53460', '57493', '697025', '83677', '84756']"
